patronBusqueda,multitienda,descripcion,precioPesos,precioUf
notebook hp,Ripley,NOTEBOOK HP 250 G8 I5-1135G7 8GB 256GB 15INC W11HOME,439990,12.193672060918752
notebook hp,Ripley,NOTEBOOK HP 240 G8 I3-1115G4 8GB 512GB SSD 14IN W11HOME,339990,9.422319970889717
notebook hp,Ripley,NOTEBOOK HP PROBOOK 635 AERO 13S R75800U 8GB SSD 512GB W10P,980990,27.186686867975833
notebook hp,Ripley,NOTEBOOK HP ZBOOK POWER G8 15.6 PULG CORE I7-11800H 16GB SSD 1TB T600 4GB WIN. 10 PRO | HP,1789990,49.60692527631073
notebook hp,Ripley,NOTEBOOK HP ZBOOK POWER G8 15.6 PULG CORE I9-11900H T1200-4G 16G 1T SSD W10 PRO 64 | HP,2099990,58.19811675540074
notebook hp,Ripley,NOTEBOOK HP 255 G8 RYZEN 5 5500U 8GB 256 GB SSD 15.6IN W11H,489990,13.57934810593327
notebook hp,Ripley,"HP NOTEBOOK 250 G8 I7 8GB 256GB 15,6 SIN SISTEMA OPERATIVO",508050,14.079854293392515
notebook hp,Ripley,HP NOTEBOOK 240 G8 I5 8GB 512GB SSD 14' WIN11 HOME 59C86LT,484491,13.426951454502573
notebook hp,Ripley,NOTEBOOK HP 240 G8 INTEL CORE I5-1135G7 8GB 256GB SSD 14IN W11P,599990,16.62783540496521
notebook hp,Ripley,NOTEBOOK HP 240 G8 CI3-1115G4 8GB RAM 512GB SSD,349990,9.69945517989262
notebook hp,Ripley,NOTEBOOK HP ZBOOK STUDIO G8 15.6'' CORE I9-11950H 32GB SSD 512GB RTX A3000 6GB W10P,2399990,66.51217302548784
notebook hp,Ripley,NOTEBOOK HP PROBOOK 445 G8 RYZEN3 5400U 8GB 256GB SSD 14 PUG. W10 PRO,434990,12.0551044564173
notebook hp,Ripley,"NOTEBOOK HP PROBOOK 445 G7 AMD RYZEN 5 14' - 8GB RAM, 256GB SSD, WIN10PRO",699990,19.399187494994244
notebook hp,Ripley,NOTEBOOK HP 240 G8 I5-1135G7 8GB 256GB SSD W11 PRO,602900,16.708481750785054
notebook hp,Ripley,NOTEBOOK HP 240 G8 I3-1115G4 8GB 256GB SSD WIN10PRO,858900,23.803143101259383
notebook hp,Ripley,HP PAVILION X360 CONVERTIBLE 14-DY0011LA/8GB RAM/512GB SSD/14'',824990,22.863377607530538
notebook hp,Ripley,NOTEBOOK HP 240 G8 I3-1115G4 8GB 256GB SSD W10P,519990,14.41075373294198
notebook hp,Ripley,NOTEBOOK HP 240 G8 I3 1115G4 8GB256SSD 14IN W11H,515990,14.29989964934082
notebook hp,Ripley,NOTEBOOKS HP 240 G8 INTEL I3-1005G1/ 4GB RAM/ 1TB HDD/ 14' HD/ W10H,299990,8.313779134878104
notebook hp,Ripley,NOTEBOOK ELITEBOOK HP 845 G8 RYZEN7 5800U 16GB  512GB SSD W10PRO,1132900,31.396647827938942
notebook hp,Ripley,NOTEBOOK GAMER HP OMEN 16-C0502LA R7 5800H 8GB 512GB SSD W11H RTX3050 | HP,1379990,38.244381707191685
notebook hp,Ripley,NOTEBOOK HP GAMER OMEN 16-C0500LA R9 5900H 32GB 1TB PCIE W11H RX6600M 8GB,1589990,44.06422109625266
notebook hp,Ripley,NOTEBOOK HP PAVILION 15-EH1505LA R5-5500U 8GB 512GB SSD W11H | HP,759990,21.061998749011664
notebook hp,Ripley,NOTEBOOK HP GAMER OMEN 16-C0506LA R7 5800H 16GB 512GB SSD W11H RX6600M 8GB,1369990,37.96724649818878
notebook hp,Ripley,NOTEBOOK HP PAVILION 14-DV2002LA INTEL CORE I5 8GB 512GB SSD W11 | HP,849990,23.556215630037798
notebook hp,Ripley,NOTEBOOK HP 250 G8 I5-1135G7 8GB 256GB SSD W11 PRO,801900,22.223472409942836
notebook hp,Ripley,NOTEBOOK HP ELITEBOOK 840 G8 I5-1135G7 16GB 512GB SSD W11 PRO,1108900,30.731523326331974
notebook hp,Ripley,NOTEBOOK HP 250 G8 I7-1165G7 8GB 256GB SSD 15IN SIN WINDOWS,529990,14.687888941944884
notebook hp,Ripley,NOTEBOOK HP 240 G8 I5-1135G7 RAM 8GB SSD 256GB LED 14 HD W11 HOME,449990,12.470807269921655
notebook hp,Ripley,NOTEBOOK HP PROBOOK 445 G8 RYZEN5 5600U 8GB SSD 512GB,799990,22.17053958502328
notebook hp,Ripley,HP NOTEBOOK 240 G8 I3 8GB 512GB SSD 14' W11 HOME 59C83LT,322991,8.951217829105682
notebook hp,Ripley,NOTEBOOK HP 15-DY2501LA CORE I3 8GB RAM 512GB,429990,11.916536851915849
notebook hp,Ripley,"HP VICTUS 16-D0501LA / INTEL CORE I7 / 8GB RAM / 512GB SSD / NVIDIA GEFORCE RTX 3060 / 16,1'",1199990,33.25594794513942
notebook hp,Ripley,HP NOTEBOOK SPECTRE X360 14-EA0510LA / INTEL CORE I5 / 8GB RAM / 512GB SSD / 13.5' TOUCH,1099990,30.484595855110385
notebook hp,Ripley,NOTEBOOK HP ELITEBOOK 640 G9 INTEL CORE I7 16GB RAM 512GB SSD,1289990,35.75016482616555
notebook hp,Ripley,HP NOTEBOOK 250G8 I315.6 8GB 256GB SSD SIN SISTEMA OPERATIVO,294491,8.161382483447406
notebook hp,Ripley,NOTEBOOK HP G7 240 INTEL I3-10TH /1TB/ FREE DOS /14',359990,9.976590388895524
notebook hp,Ripley,NOTEBOOK HP 14' HD FLAT N5030 4GB/128SSD/WIN10,359990,9.976590388895524
notebook hp,Ripley,NOTEBOOK HP 15-EF2528LA R5-5500U 8GB SSD 512GB SSD W11H | HP,659990,18.29064665898263
notebook hp,Ripley,NOTEBOOK HP OMEN 16-B0509LA I5 8GB 512GB SSD,1699990,47.1127083952846
notebook hp,Ripley,NOTEBOOK HP 250 G7 I3-1005 4GB 1TB 15.6 WINDOWS® 10 HOME,540990,14.992737671848078
notebook hp,Ripley,NOTEBOOK HP PAVILION AERO 13-BE0502LA R7 16GB 512SSD,869990,24.110486048043605
notebook hp,Ripley,NOTEBOOK HP 14-DQ2501LA INTEL CORE I3 4 GB 256 GB SSD,359990,9.976590388895524
notebook hp,Ripley,NOTEBOOK HP 14-DV2002LA INTEL CORE I5 8GB RAM 512GB SSD,699990,19.399187494994244
notebook hp,Ripley,NOTEBOOK HP 240 G8 I5-1135G7 8GB 512GB SSD 14IN W11HOME,469990,13.025077687927464
notebook hp,Ripley,NOTEBOOK HP PROBOOK 445G8 RYZEN3 5400U 8GB RAM 256GB SSD,699990,19.399187494994244
notebook hp,Ripley,NOTEBOOK HP PAVILION 15-EH1503LA AMD R7-5700U 8GB 512GB 15 PULG HD W11H,859990,23.8333508390407
notebook hp,Ripley,NOTEBOOK HP PROBOOK 445G8 R3 5400U 8GB SSD 256GB WIN10 PRO,439990,12.193672060918752
notebook hp,Ripley,NOTEBOOK HP PROBOOK 445G8 R5 5600U 8GB SSD 512GB W10 PRO,689990,19.12205228599134
notebook hp,Ripley,HP NOTEBOOK 240 G9 CELERON 14.0 8GB 256 SSD W11 HOME 6K015LT,214691,5.949843515604236
notebook hp,Ripley,NOTEBOOK HP 15-DY2508LA INTEL CORE I3 8 GB 512 GB SSD,399990,11.085131224907139
notebook hp,Ripley,HP NOTEBOOK 245 RYZEN 5 5500U 8GB 1TB 14 SIN SISTEMA OPERATI,322991,8.951217829105682
notebook hp,Ripley,NOTEBOOK HP PAVILION X360 CONVERTIBLE 14-DY0501LA / INTEL CORE I3 / 8 GB RAM / 256 GB SSD / 14',399990,11.085131224907139
notebook hp,Ripley,NOTEBOOK HP 240 G9 CELERON N4500 8GB SSD 256GB 14IN W11H,219990,6.096697462854875
notebook hp,Ripley,NOTEBOOK HP 14-FQ1007LA AMD RYZEN3 8GB RAM 256GB SSD,449990,12.470807269921655
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S7 FE / 12.4"" / 64GB / WIFI / TECLADO + LÁPIZ / VERDE",439990,12.193672060918752
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S6 LITE / 10.4"" / 64GB / WIFI / COVER / AZUL",279990,7.759508716872296
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S8 / 11"" / 128GB / WIFI / TECLADO + LÁPIZ / ROSADO",599990,16.62783540496521
tablet samsung,Ripley,"SAMSUNG GALAXY BOOK3 / INTEL CORE I5 / 8GB RAM / 512GB SSD / 15.6"" FHD",629990,17.45924103197392
tablet samsung,Ripley,"SAMSUNG GALAXY BOOK3 / INTEL CORE I7 / 8GB RAM / 512GB SSD / 15.6"" FHD",729990,20.230593122002954
tablet samsung,Ripley,"SAMSUNG GALAXY BOOK3 PRO / INTEL CORE I7 / 16GB RAM / 512GB SSD / 14"" WQXGA",1449990,40.18432817021201
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S6 LITE / 10.4"" / 64GB / WIFI + 4G / COVER / GRIS",299990,8.313779134878104
tablet samsung,Ripley,"SAMSUNG GALAXY BOOK3 ULTRA / INTEL CORE I7 / 16GB RAM / 1TB SSD / 16"" WQXGA / NVIDIA GEFORCE RTX4050",2249990,62.35514489044429
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S6 LITE / 10.4"" / 64GB / WIFI / COVER / ROSADO",279990,7.759508716872296
tablet samsung,Ripley,"SAMSUNG GALAXY BOOK3 PRO 360 / INTEL CORE I7 / 16GB RAM / 512GB SSD / 16"" WQXGA TOUCH",1749990,48.49838444029912
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A8 / 10.5"" / 32GB / WIFI / COVER / GRIS",199990,5.542427044849068
tablet samsung,Ripley,"SAMSUNG GALAXY BOOK3 360 / INTEL CORE I7 / 8GB RAM / 512GB SSD / 15.6"" FHD TOUCH",1269990,35.195894408159745
tablet samsung,Ripley,"SAMSUNG GALAXY BOOK3 PRO / INTEL CORE I7 / 16GB RAM / 512GB SSD / 16"" WQXGA",1549990,42.955680260241046
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S8 ULTRA / 14.6"" / 256GB / WIFI / TECLADO + LÁPIZ / GRIS",1099990,30.484595855110385
tablet samsung,Ripley,"SAMSUNG GALAXY BOOK3 360 / INTEL CORE I7 / 8GB RAM / 512GB SSD / 13.3"" FHD TOUCH",1169990,32.42454231813071
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S6 LITE / 10.4"" / 64GB / WIFI / COVER / GRIS",279990,7.759508716872296
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S7 FE / 12.4"" / 64GB / WIFI / TECLADO + LÁPIZ / NEGRO",439990,12.193672060918752
tablet samsung,Ripley,SAMSUNG GALAXY TAB S8 PLUS 12.4'' + KEYBOARD COVER (128GB / 8GB RAM / WIFI / SILVER),799990,22.17053958502328
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A8 / 10.5"" / 64GB / WIFI / COVER / GRIS",229990,6.3738326718577785
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S8 / 11"" / 256GB / WIFI / TECLADO + LÁPIZ / GRIS",699990,19.399187494994244
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A7 LITE / 8.7"" / 32GB / WIFI / GRIS",139990,3.8796157908316466
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S7 FE / 12.4"" / 64GB / WIFI / TECLADO + LÁPIZ / COLOR PLATA",439990,12.193672060918752
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A7 LITE / 8.7"" / 32GB / WIFI / COLOR PLATA",139990,3.8796157908316466
tablet samsung,Ripley,SAMSUNG GALAXY TAB A8 10.5'' + BOOK COVER (64GB / 4GB RAM / WIFI / PINK GOLD),229990,6.3738326718577785
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A8 / 10.5"" / 32GB / WIFI + 4G / COVER / GRIS",229990,6.3738326718577785
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A8 / 10.5"" / 64GB / WIFI / COVER / COLOR PLATA",229990,6.3738326718577785
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A8 / 10.5"" / 32GB / WIFI / COVER / COLOR PLATA",199990,5.542427044849068
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A7 LITE / 8.7"" / 32GB / WIFI + 4G / COLOR PLATA",149990,4.15675099983455
tablet samsung,Ripley,"SAMSUNG GALAXY TAB S7 FE / 12.4"" / 64GB / WIFI + 4G / TECLADO + LÁPIZ / NEGRO",519990,14.41075373294198
tablet samsung,Ripley,"SAMSUNG GALAXY TAB A7 LITE / 8.7"" / 64GB / WIFI / GRIS",149990,4.15675099983455
tablet samsung,Ripley,MONITOR SAMSUNG 22 FULL HD,119990,3.3253453728258395
tablet samsung,Ripley,MONITOR SAMSUNG 24 PLANO,124990,3.463912977327291
impresora 3d,Ripley,IMPRESORA 3D CR-10 SMART PRO,749990,20.78486354000876
impresora 3d,Ripley,IMPRESORA 3D CR-5 PRO H,1099990,30.484595855110385
impresora 3d,Ripley,IMPRESORA 3D CR-6 MAX,669990,18.567781867985534
impresora 3d,Ripley,SCANNER 3D CR-SCAN 01,709990,19.676322703997148
impresora 3d,Ripley,IMPRESORA 3D ENDER 3 S1,409990,11.362266433910042
impresora 3d,Ripley,IMPRESORA 3D ENDER-3 V2,249990,6.928103089863585
impresora 3d,Ripley,IMPRESORA 3D ENDER-7,599990,16.62783540496521
impresora 3d,Ripley,IMPRESORA 3D HALOT-LITE,749990,20.78486354000876
impresora 3d,Ripley,IMPRESORA 3D HALOT-ONE,299990,8.313779134878104
impresora 3d,Ripley,IMPRESORA 3D HALOT-SKY,849990,23.556215630037798
impresora 3d,Ripley,ENDER 3 CREALITY | IMPRESORA 3D | ALTA PRECISIÓN,184990,5.126724231344713
impresora 3d,Ripley,HALOT-ONE CREALITY | IMPRESORA 3D | ALTA PRECISIÓN (RESINA),223990,6.2075515464560365
impresora 3d,Ripley,LÁPIZ IMPRESORA 3D CON ACCESORIOS,24990,0.6925608872982559
impresora 3d,Ripley,FILAMENTOS PLA 3N3 1KG 1.75MM BLANCO | FILAMENTOS,12890,0.35722728440474266
impresora 3d,Ripley,FILAMENTO LAPIZ 3D 20 COLORES,24990,0.6925608872982559
impresora 3d,Ripley,FILAMENTOS PLA ENDER 1KG 1.75MM BLANCO | FILAMENTOS,13390,0.37108404485488783
impresora 3d,Ripley,LAPIZ IMPRESORA 3D - ROSA,26990,0.7479879290988366
impresora 3d,Ripley,LAPIZ  IMPRESORA 3D + FILAMENTOS CELESTE,19990,0.5539932827968042
impresora 3d,Ripley,RESINA BAJO OLOR CREALITY IMPRESORAS 3D 500G GRIS,16990,0.4708527200959331
impresora 3d,Ripley,LAPIZ  IMPRESORA 3D + FILAMENTOS AMARILLO,24990,0.6925608872982559
impresora 3d,Ripley,RESINA PARA IMPRESORAS CREALITY PLUS 3D 1000G GRIS,25990,0.7202744081985463
impresora 3d,Ripley,LAPIZ  IMPRESORA 3D + FILAMENTOS ROSADO,19990,0.5539932827968042
impresora 3d,Ripley,LAPIZ  IMPRESORA 3D + FILAMENTOS MORADO,19990,0.5539932827968042
impresora 3d,Ripley,RESINA PARA IMPRESORAS CREALITY 3D 1000G GRIS | RESINA,29990,0.8311284917997077
impresora 3d,Ripley,FILAMENTOS PLA ENDER 1KG 1.75MM NEGRO | FILAMENTOS,13390,0.37108404485488783
impresora 3d,Ripley,FILAMENTOS PLA SEDA ESUN 1KG 1.75MM ORO | FILAMENTOS,19990,0.5539932827968042
impresora 3d,Ripley,EVACUUM KIT / FILAMENT DRY BAG ANYCUBIC,22990,0.6371338454976753
impresora 3d,Ripley,FILAMENTOS TPU CREALITY 1KG 1.75MM NEGRO | FILAMENTOS,21890,0.6066489725073558
impresora 3d,Ripley,LAPIZ IMPRESORA 3D AZUL / K,19390,0.53736517025663
impresora 3d,Ripley,FILAMENTO ESUN PLA+ DORADO 1KG,20990,0.5817068036970945
impresora 3d,Ripley,FILAMENTO ESUN PLA+ NEGRO 1KG,20990,0.5817068036970945
impresora 3d,Ripley,FILAMENTOS PLA ENDER 1KG 1.75MM GRIS | FILAMENTOS,13390,0.37108404485488783
impresora 3d,Ripley,FILAMENTO ESUN ABS+ PLATEADO 1KG,18990,0.5262797618965138
impresora 3d,Ripley,FILAMENTOS PLA 3N3 1KG 1.75MM NEGRO | FILAMENTOS,12890,0.35722728440474266
impresora 3d,Ripley,RESINA PARA IMPRESORAS CREALITY 3D 500G TRANSPARENTE,15990,0.44313919919564276
impresora 3d,Ripley,FILAMENTOS PLA+ ESUN 1KG 1.75MM GRIS | FILAMENTOS,16290,0.45145325546572984
impresora 3d,Ripley,FILAMENTOS PLA CREALITY 1KG 1.75MM NEGRO | FILAMENTOS,15890,0.4403678471056137
impresora 3d,Ripley,FILAMENTOS PLA CREALITY 1KG 1.75MM BLANCO | FILAMENTOS,15890,0.4403678471056137
impresora 3d,Ripley,FILAMENTOS PLA 3N3 1KG 1.75MM AMARILLO FLUORESCENTE,12890,0.35722728440474266
impresora 3d,Ripley,REPUESTO CREALITY CR-TOUCH KIT DE AUTONIVELACIÓN,59990,1.6625341188084184
impresora 3d,Ripley,REPUESTO CREALITY VENTILADOR 4010 AXIAL 24V,14990,0.4154256782953524
impresora 3d,Ripley,CINTA DE TRANSFERENCIA TÉRMICA DE RESINA NEGRO 110MM X 74MT,9990,0.27685807379390065
impresora 3d,Ripley,REPUESTO CREALITY PAD-PANTALLA TÁCTIL HD 5 PULGADAS,69990,1.939669327811322
impresora 3d,Ripley,KIT DE SENSOR DE AUTONIVELACIÓN PARA IMPRESORA 3D ENDER,25990,0.7202744081985463
impresora 3d,Ripley,REPUESTO CREALITY FUENTE DE ALIMENTACIÓN 350W,59990,1.6625341188084184
impresora 3d,Ripley,IMPRESORA 3D SERMOON V1,449990,12.470807269921655
impresora 3d,Ripley,REPUESTO CREALITY KIT EXTRUSOR DE METAL ROJO,10990,0.304571594694191
impresora 3d,Ripley,ENDER 3 NEO CREALITY | IMPRESORA 3D | VERSIÓN 2023,219990,6.096697462854875
impresora 3d,Ripley,FILAMENTOS PLA 3N3 1KG 1.75MM GRIS ACERO,12890,0.35722728440474266
impresora 3d,Ripley,FILAMENTOS PLA ESUN 1KG 1.75MM MÁRMOL | FILAMENTOS,20990,0.5817068036970945
impresora 3d,Ripley,RESINA PARA IMPRESORAS CREALITY 3D 500G BLANCA | RESINA,15990,0.44313919919564276
impresora 3d,Ripley,FILAMENTOS PLA 3N3 1KG 1.75MM GRIS PLOMO,12890,0.35722728440474266
impresora 3d,Ripley,RESINA PARA IMPRESORAS CREALITY 3D 1000G BLANCA | RESINA,29990,0.8311284917997077
impresora 3d,Ripley,FILAMENTO PLA COLOR MADERA ROBLE 450G,16990,0.4708527200959331
impresora 3d,Ripley,"FILAMENTO IMPRESORA 3D 1 KILO PLA PURO 335MT 1,75 MM - ROJO",22990,0.6371338454976753
impresora 3d,Ripley,CINTA ZEBRA 800300-250LA COLOR YMCKO 200 IMPRESIONES,56990,1.5793935561075472
impresora 3d,Ripley,FILAMENTO ESUN PLA GLITTER AZUL 1KG,30990,0.858842012699998
impresora 3d,Ripley,FILAMENTO ESUN PLA-ST TRANSPARENTE 1KG,31990,0.8865555336002884
impresora 3d,Ripley,FILAMENTO ESUN PLA/SILK CYAN 1KG,24990,0.6925608872982559
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X,666990,18.48464130528466
impresora 3d,Ripley,FILAMENTO ESUN ABS+ MORADO 1KG,18990,0.5262797618965138
impresora 3d,Ripley,EQUIPO DE LAVADO Y CURADO - WASH&CURE 2.0,192990,5.348432398547035
impresora 3d,Ripley,FILAMENTO ESUN PETG AZUL 1KG,21990,0.6094203245973849
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO 4K,395990,10.974277141305977
impresora 3d,Ripley,FILAMENTO ESUN PLA+ CAFÉ 1KG,20990,0.5817068036970945
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X 6K,892990,24.747897028750284
impresora 3d,Ripley,FILAMENTO ESUN ABS+ CAFÉ 1KG,18990,0.5262797618965138
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC FDM VYPER,564990,15.657862173455047
impresora 3d,Ripley,FILAMENTO ESUN PLA GLITTER PURPURA 1KG,30990,0.858842012699998
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON ULTRA,847990,23.500788588237217
impresora 3d,Ripley,FILAMENTO ESUN PLA FLUORESCENTE VERDE 1KG,28990,0.8034149708994174
impresora 3d,Ripley,FUNDA IMPRESORA FDM ANYCUBIC,67990,1.884242286010741
impresora 3d,Ripley,FILAMENTO ESUN PLA/SILK VIOLETA 1KG,24990,0.6925608872982559
impresora 3d,Ripley,EBOX LITE / FILAMENT DRY BOX ANYCUBIC,90990,2.5216532667174194
impresora 3d,Ripley,FILAMENTO ESUN PLA+ CELESTE 1KG,20990,0.5817068036970945
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X + RESINA UV GRIS,711990,19.73174974579773
impresora 3d,Ripley,FILAMENTO ESUN TPU BLANCO 1KG,33990,0.9419825754008692
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X + WASH CURE 2.0 + RESINA UV GRIS,892990,24.747897028750284
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X + WASH CURE 2.0,836990,23.19593985833402
impresora 3d,Ripley,FILAMENTO ESUN ABS+ TRANSPARENTE 1KG,18990,0.5262797618965138
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X + RESINA UV PIEL,711990,19.73174974579773
impresora 3d,Ripley,FILAMENTO ESUN ABS+ BEIGE 1KG,18990,0.5262797618965138
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X + RESINA UV TRANSPARENTE,711990,19.73174974579773
impresora 3d,Ripley,FILAMENTO ESUN PLA GLITTER ROSA 1KG,30990,0.858842012699998
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X + WASH CURE 2.0 + RESINA UV PIEL,892990,24.747897028750284
impresora 3d,Ripley,FILAMENTO ESUN HIPS TRANSPARENTE 1KG,19990,0.5539932827968042
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON MONO X + WASH CURE 2.0 + RESINA UV TRANSPARENTE,892990,24.747897028750284
impresora 3d,Ripley,FILAMENTO ESUN PETG NARANJO 1KG,21990,0.6094203245973849
impresora 3d,Ripley,FILAMENTO ESUN PLA/SILK PLATA 1KG,26990,0.7479879290988366
impresora 3d,Ripley,FILAMENTO ESUN PLA/SILK RAINBOW 1KG,32990,0.9142690545005787
impresora 3d,Ripley,FILAMENTO ESUN PLA+ AZUL 1KG,20990,0.5817068036970945
impresora 3d,Ripley,FILAMENTO ESUN PLA-ST NEGRO 1KG,31990,0.8865555336002884
impresora 3d,Ripley,FILAMENTO ESUN TPU ROJO-TRANSPARENTE 1KG,33990,0.9419825754008692
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC VYPER + FILAMENTO PLA GRIS,576990,15.990424424258531
impresora 3d,Ripley,"RESINA ELASTICA ANYCUBIC AMARILLO TRANSPARENTE 0,5KG",37990,1.0528366590020306
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC VYPER + FILAMENTO PLA NEGRO,576990,15.990424424258531
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC VYPER + FILAMENTO PLA PLATA,576990,15.990424424258531
impresora 3d,Ripley,FILAMENTO IMPRESORA 3D ESUN ABS+ GRIS 1KG,18990,0.5262797618965138
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC VYPER + FILAMENTO PLA ROJO,576990,15.990424424258531
impresora 3d,Ripley,FILAMENTO ESUN ABS+ BLANCO INVIERNO 1KG,18990,0.5262797618965138
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC VYPER + FILAMENTO PLA BLANCO,576990,15.990424424258531
impresora 3d,Ripley,FILAMENTO ESUN ABS+ GRIS 1KG,18990,0.5262797618965138
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON ULTRA + RESINA UV GRIS,858990,23.805637318140413
impresora 3d,Ripley,FILAMENTO ESUN ABS+ AZUL 1KG,18990,0.5262797618965138
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON ULTRA + RESINA UV PIEL,858990,23.805637318140413
impresora 3d,Ripley,FILAMENTO ESUN MARMOL 1KG,25990,0.7202744081985463
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON ULTRA + RESINA UV CLEAR,858990,23.805637318140413
impresora 3d,Ripley,FILAMENTO ESUN PLA GLITTER NEGRO 1KG,30990,0.858842012699998
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON ULTRA + WASH & CURE 2.0,960990,26.632416449970027
impresora 3d,Ripley,FILAMENTO ESUN PLA GLITTER DORADO 1KG,30990,0.858842012699998
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON ULTRA + WASH CURE 2.0 + RESINA UV GRIS,1016990,28.184373620386285
impresora 3d,Ripley,FILAMENTO ESUN PLA GLITTER PLATA 1KG,30990,0.858842012699998
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON ULTRA + WASH CURE 2.0 + RESINA UV PIEL,1016990,28.184373620386285
impresora 3d,Ripley,"FILAMENTO ESUN MADERA 0,5KG",21990,0.6094203245973849
impresora 3d,Ripley,IMPRESORA 3D ANYCUBIC PHOTON ULTRA + WASH CURE 2.0 + RESINA UV TRANSPARENTE,1016990,28.184373620386285
impresora 3d,Ripley,FILAMENTO ESUN PETG PLATEADO OSCURO 1KG,21990,0.6094203245973849
impresora 3d,Ripley,RESINA IMPRESORA 3D ANYCUBIC UV ANYCUBIC 1 LT. GRIS,50990,1.4131124307058052
impresora 3d,Ripley,FILAMENTO ESUN PLA FLUORESCENTE RAINBOW 1KG,34990,0.9696960963011595
impresora 3d,Ripley,RESINA IMPRESORA 3D ANYCUBIC UV ANYCUBIC 1 LT. PIEL,50990,1.4131124307058052
impresora 3d,Ripley,FILAMENTO ESUN PLA FLUORESCENTE AZUL 1KG,28990,0.8034149708994174
impresora 3d,Ripley,RESINA IMPRESORA 3D ANYCUBIC UV ANYCUBIC 1 LT. TRANSPARENTE,50990,1.4131124307058052
impresora 3d,Ripley,FILAMENTO ESUN PLA/SILK VERDE 1KG,24990,0.6925608872982559
impresora 3d,Ripley,PEI SUAVIZADO FDM 235X235MM,30990,0.858842012699998
impresora 3d,Ripley,FILAMENTO ESUN PLA/SILK DORADO 1KG,27990,0.775701449999127
impresora 3d,Ripley,PEI SUAVIZADO FDM 220X240MM,30990,0.858842012699998
impresora 3d,Ripley,FILAMENTO ESUN PLA/SILK COBRE 1KG,27990,0.775701449999127
impresora 3d,Ripley,PEI SUAVIZADO FDM 250X265MM,30990,0.858842012699998
impresora 3d,Ripley,FILAMENTO ESUN PLA+ VERDE 1KG,20990,0.5817068036970945
impresora 3d,Ripley,PEI SUAVIZADO FDM 330X310MM,37990,1.0528366590020306
impresora 3d,Ripley,FILAMENTO ESUN PLA+ ROJO 1KG,20990,0.5817068036970945
impresora 3d,Ripley,BATEA PHOTON MONO X ANYCUBIC,111990,3.103637205623517
impresora 3d,Ripley,FILAMENTO ESUN PLA+ MORADO 1KG,20990,0.5817068036970945
impresora 3d,Ripley,FEP FILM 2PC PHOTON MONO X ANYCUBIC,24990,0.6925608872982559
impresora 3d,Ripley,FILAMENTO ESUN PLA+ NARANJA 1KG,20990,0.5817068036970945
impresora 3d,Ripley,FEP FILM 2PC PHOTON MONO ANYCUBIC,24990,0.6925608872982559
impresora 3d,Ripley,FILAMENTO ESUN PLA-ST GRIS 1KG,31990,0.8865555336002884
